Date;port_log_returns_gross;port_log_returns_net;cost;turnover;VaR_hist;ES_hist;VaR_breach;equity;drawdown;drawdown_mag;exposure_dd;exposure_cb;exposure_final;corr_abs_mean;corr_stress_flag
2019-01-29;0,00028662830229999995;0,00028662830229999995;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9974023888407364;-0,010214450879986965;0,010214450879986965;1,0;1,0;1,0;0,17618604976117827;0,0
2019-01-30;-0,000723942830689402;-0,000723942830689402;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9966805878348786;-0,01093073972482194;0,01093073972482194;1,0;1,0;1,0;0,16847211356663894;0,0
2019-01-31;-0,0006496729988241251;-0,0006496729988241251;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9960332816599496;-0,011573102631677882;0,011573102631677882;1,0;1,0;1,0;0,1624564963929931;0,0
2019-02-01;-0,0003295543460229499;-0,0003295543460229499;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9957050886448826;-0,011898789342748461;0,011898789342748461;1,0;1,0;1,0;0,15696357303641115;0,0
2019-02-04;0,0009465674953047498;0,0009465674953047498;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9966480369283949;-0,010963042050552037;0,010963042050552037;1,0;1,0;1,0;0,14674602047521115;0,0
2019-02-05;-0,0007764832136928135;-0,0007764832136928135;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9958744568326071;-0,011730714565140193;0,011730714565140193;1,0;1,0;1,0;0,13343646750367213;0,0
2019-02-06;9,378831649417503e-05;9,378831649417503e-05;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9959678626014694;-0,011638022105949473;0,011638022105949473;1,0;1,0;1,0;0,12747480088023624;0,0
2019-02-07;-2,807530801642502e-05;-2,807530801642502e-05;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9959399008894712;-0,011665770283389373;0,011665770283389373;1,0;1,0;1,0;0,12497440303199746;0,0
2019-02-08;5,129856897070746e-05;5,129856897070746e-05;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9959909924916194;-0,011615068851295877;0,011615068851295877;1,0;1,0;1,0;0,12706882376193737;0,0
2019-02-11;-0,0008296838575119;-0,0008296838575119;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,995164977555935;-0,012434775777853293;0,012434775777853293;1,0;1,0;1,0;0,12309313920244043;0,0
2019-02-12;6,057575640424989e-06;6,057575640424989e-06;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9951710058613197;-0,012428793508688741;0,012428793508688741;1,0;1,0;1,0;0,1204599119097511;0,0
2019-02-13;0,00118789666173775;0,00118789666173775;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9963538685972936;-0,011254963913172829;0,011254963913172829;1,0;1,0;1,0;0,10564626695230578;0,0
2019-02-14;-0,00043411181593047503;-0,00043411181593047503;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9959214334794757;-0,011684096663742658;0,011684096663742658;1,0;1,0;1,0;0,1089396797008887;0,0
2019-02-15;-0,00013887643322352502;-0,00013887643322352502;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9957831330665795;-0,011821340921079046;0,011821340921079046;1,0;1,0;1,0;0,0997752411467981;0,0
2019-02-18;-3,388535745816168e-06;-3,388535745816168e-06;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9957797588255549;-0,011824689394115358;0,011824689394115358;1,0;1,0;1,0;0,09946100876667946;0,0
2019-02-19;-0,00031809378573607156;-0,00031809378573607156;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9954630578452881;-0,012138971831341694;0,012138971831341694;1,0;1,0;1,0;0,09770044135818223;0,0
2019-02-20;0,0007017629667546973;0,0007017629667546973;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9961618821298787;-0,011445484241978887;0,011445484241978887;1,0;1,0;1,0;0,09717971415449544;0,0
2019-02-21;8,714936633271365e-05;8,714936633271365e-05;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9962487007897117;-0,011359328588194448;0,011359328588194448;1,0;1,0;1,0;0,09756516158366213;0,0
2019-02-22;-0,0003880232085214442;-0,0003880232085214442;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9958622081612502;-0,011742869697352313;0,011742869697352313;1,0;1,0;1,0;0,09857557449644881;0,0
2019-02-25;0,00034996250456005004;0,00034996250456005004;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9962107835844214;-0,011396956232041396;0,011396956232041396;1,0;1,0;1,0;0,09422569681860049;0,0
2019-02-26;-0,00046400235360282495;-0,00046400235360282495;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9957486466607552;-0,011855563965366736;0,011855563965366736;1,0;1,0;1,0;0,09119447227436328;0,0
2019-02-27;-0,000111244237220575;-0,000111244237220575;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9956378815231999;-0,011965483225361711;0,011965483225361711;1,0;1,0;1,0;0,09324864176016388;0,0
2019-02-28;0,00065215609203555;0,00065215609203555;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9962874046052935;-0,011320920341144635;0,011320920341144635;1,0;1,0;1,0;0,09100690863576542;0,0
2019-03-01;-0,0003028320505241613;-0,0003028320505241613;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9959857425264238;-0,011620278724203844;0,011620278724203844;1,0;1,0;1,0;0,10341494277366185;0,0
2019-03-04;0,0004872797636499891;0,0004872797636499891;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9964711844870574;-0,011138543926947056;0,011138543926947056;1,0;1,0;1,0;0,11140874066918306;0,0
2019-03-05;-0,0001497298622118783;-0,0001497298622118783;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9963219941633081;-0,011286594932406543;0,011286594932406543;1,0;1,0;1,0;0,11318758602784172;0,0
2019-03-06;-0,0006594280036559;-0,0006594280036559;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9956652081150549;-0,01193836531785778;0,01193836531785778;1,0;1,0;1,0;0,11266895087954983;0,0
2019-03-07;3,293033460517497e-05;3,293033460517497e-05;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9956979962433719;-0,011905827581880876;0,011905827581880876;1,0;1,0;1,0;0,12343577145237077;0,0
2019-03-08;-0,000967116500396325;-0,000967116500396325;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9947355057770183;-0,012860967819583518;0,012860967819583518;1,0;1,0;1,0;0,14978190936586147;0,0
2019-03-11;-0,0007933475071093965;-0,0007933475071093965;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9939466478039057;-0,013643801539284585;0,013643801539284585;1,0;1,0;1,0;0,13576389625529212;0,0
2019-03-12;0,0004229509006028;0,0004229509006028;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9943671273485785;-0,013226533061011387;0,013226533061011387;1,0;1,0;1,0;0,1347567419004926;0,0
2019-03-13;-0,0010972648552708634;-0,0010972648552708634;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9932766416317395;-0,01430869109083477;0,01430869109083477;1,0;1,0;1,0;0,13194348192655295;0,0
2019-03-14;-0,0007311809532445629;-0,0007311809532445629;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9925506421209277;-0,015029146377998135;0,015029146377998135;1,0;1,0;1,0;0,12935131688484475;0,0
2019-03-15;0,00014541818964680002;0,00014541818964680002;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9926949875334076;-0,014885903284786374;0,014885903284786374;1,0;1,0;1,0;0,12951658004173686;0,0
2019-03-18;0,0007868767938713153;0,0007868767938713153;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9934764235891186;-0,014110434803702146;0,014110434803702146;1,0;1,0;1,0;0,12433893098053522;0,0
2019-03-19;-0,00027632768787999996;-0,00027632768787999996;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9932019364719666;-0,01438282575144429;0,01438282575144429;1,0;1,0;1,0;0,12651531784662273;0,0
2019-03-20;0,0005039813161136999;0,0005039813161136999;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9937026178475081;-0,013885967917766466;0,013885967917766466;1,0;1,0;1,0;0,1195199196717646;0,0
2019-03-21;2,2207352545278746e-05;2,2207352545278746e-05;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9937246855969001;-0,013864068692645155;0,013864068692645155;1,0;1,0;1,0;0,121202693469328;0,0
2019-03-22;-3,382911640840004e-05;-3,382911640840004e-05;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9936910693374406;-0,013897428235594695;0,013897428235594695;1,0;1,0;1,0;0,11096853081664187;0,0
2019-03-25;-0,0004959663733022964;-0,0004959663733022964;0,0;0,0;0,001131951346905806;0,00187805785862282;0,0;0,9931983541767739;-0,014386380689806274;0,014386380689806274;1,0;1,0;1,0;0,11190052553858376;0,0
2019-03-26;-0,0013348880457886305;-0,0013348880457886305;0,0;0,0;0,0011729765049269968;0,0018924258593132049;1,0;0,9918734300761013;-0,015701186773287603;0,015701186773287603;1,0;1,0;1,0;0,09778418610173399;0,0
2019-03-27;-0,000430144789070627;-0,000430144789070627;0,0;0,0;0,0011729765049269968;0,0018924258593132049;0,0;0,9914468726360435;-0,016124486732022984;0,016124486732022984;1,0;1,0;1,0;0,10411502408827134;0,0
2019-03-28;0,0018612316235045;0,0018612316235045;0,0;0,0;0,0011729765049269968;0,0018924258593132049;0,0;0,9932939032511091;-0,014291561292873935;0,014291561292873935;1,0;1,0;1,0;0,08804086003727386;0,0
2019-03-29;0,0008988689718547;0,0008988689718547;0,0;0,0;0,0011729765049269968;0,0018924258593132049;0,0;0,994187145714499;-0,013405140233514709;0,013405140233514709;1,0;1,0;1,0;0,09856372699566811;0,0
2019-04-01;-0,000652746924944325;-0,000652746924944325;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9935384048671457;-0,014048926856665282;0,014048926856665282;1,0;1,0;1,0;0,09908962115937898;0,0
2019-04-02;0,00023275492230489798;0,00023275492230489798;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9937696827358646;-0,013819415182289496;0,013819415182289496;1,0;1,0;1,0;0,0932659662614173;0,0
2019-04-03;0,0005409830335808;0,0005409830335808;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9943074407193692;-0,013285763882721882;0,013285763882721882;1,0;1,0;1,0;0,12110271767763621;0,0
2019-04-04;0,0001762991661852313;0,0001762991661852313;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9944827517452395;-0,013111791650502223;0,013111791650502223;1,0;1,0;1,0;0,1215264658459122;0,0
2019-04-05;0,00012650290424962824;0,00012650290424962824;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9946085646592432;-0,012986939529064769;0,012986939529064769;1,0;1,0;1,0;0,1346676526017214;0,0
2019-04-08;0,0002864784373030755;0,0002864784373030755;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,994893539384183;-0,012704141064006223;0,012704141064006223;1,0;1,0;1,0;0,12694213788853329;0,0
2019-04-09;7,486829613724774e-05;7,486829613724774e-05;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9949680281567036;-0,012630221138169412;0,012630221138169412;1,0;1,0;1,0;0,11981620494617136;0,0
2019-04-10;0,0003504470898490231;0,0003504470898490231;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9953167729113869;-0,012284139634476497;0,012284139634476497;1,0;1,0;1,0;0,11820750745123883;0,0
2019-04-11;-0,00025319019660385004;-0,00025319019660385004;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9950648003618061;-0,012534187951124138;0,012534187951124138;1,0;1,0;1,0;0,11956946033932113;0,0
2019-04-12;0,00047694809584007496;0,00047694809584007496;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9955395078199865;-0,01206310568039436;0,01206310568039436;1,0;1,0;1,0;0,1159714230569272;0,0
2019-04-15;0,0008826511681585499;0,0008826511681585499;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9964186098426516;-0,011190717075783651;0,011190717075783651;1,0;1,0;1,0;0,1195977419988179;0,0
2019-04-16;-0,0002468725694692417;-0,0002468725694692417;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9961726517815712;-0,011434796834635963;0,011434796834635963;1,0;1,0;1,0;0,12432023145079735;0,0
2019-04-17;0,00018898698789380743;0,00018898698789380743;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9963609332412662;-0,011247953219603223;0,011247953219603223;1,0;1,0;1,0;0,13889091965068454;0,0
2019-04-18;0,000171555946579695;0,000171555946579695;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9965318795473118;-0,011078312375253451;0,011078312375253451;1,0;1,0;1,0;0,1391869680843104;0,0
2019-04-19;3,2788686772334916e-05;3,2788686772334916e-05;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9965645550546596;-0,011045886400195817;0,011045886400195817;1,0;1,0;1,0;0,13921595267736336;0,0
2019-04-22;-4,763487000945964e-05;-4,763487000945964e-05;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9965170849622482;-0,011092993978851967;0,011092993978851967;1,0;1,0;1,0;0,14374054682048368;0,0
2019-04-23;-7,635394563387504e-05;-7,635394563387504e-05;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9964409998556558;-0,011168498048073164;0,011168498048073164;1,0;1,0;1,0;0,14153818363880033;0,0
2019-04-24;0,0004008515037716;0,0004008515037716;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,996840504794596;-0,01077204399924677;0,01077204399924677;1,0;1,0;1,0;0,15074551296769514;0,0
2019-04-25;0,000603687757487825;0,000603687757487825;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9974424668837988;-0,010174678899987735;0,010174678899987735;1,0;1,0;1,0;0,14328979791804874;0,0
2019-04-26;-0,000758472693531925;-0,000758472693531925;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9966862208415391;-0,010925149735612866;0,010925149735612866;1,0;1,0;1,0;0,14903068111672582;0,0
2019-04-29;0,0007472965427085501;0,0007472965427085501;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9974313193786445;-0,01018574127524762;0,01018574127524762;1,0;1,0;1,0;0,14592773965997727;0,0
2019-04-30;-0,00024123492473859391;-0,00024123492473859391;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9971907331294518;-0,010424490245003597;0,010424490245003597;1,0;1,0;1,0;0,14883503862419326;0,0
2019-05-01;0,000170218849952525;0,000170218849952525;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9973604882365782;-0,010256031502771911;0,010256031502771911;1,0;1,0;1,0;0,14797125018958898;0,0
2019-05-02;0,000431115553681925;0,000431115553681925;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9977905585540251;-0,009829245493356833;0,009829245493356833;1,0;1,0;1,0;0,14056241282440174;0,0
2019-05-03;-0,00014829224025925472;-0,00014829224025925472;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9976426049272461;-0,009976069246101152;0,009976069246101152;1,0;1,0;1,0;0,14513317891243502;0,0
2019-05-06;0,000609867630485775;0,000609867630485775;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9982512204273672;-0,009372101545872844;0,009372101545872844;1,0;1,0;1,0;0,14094825880450235;0,0
2019-05-07;0,00040104493379199797;0,00040104493379199797;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9986516443105893;-0,008974735570445072;0,008974735570445072;1,0;1,0;1,0;0,14092179301941107;0,0
2019-05-08;0,00020475225385620705;0,00020475225385620705;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,9988561414204867;-0,008771800138890153;0,008771800138890153;1,0;1,0;1,0;0,14200146817392614;0,0
2019-05-09;-0,00010708849868973466;-0,00010708849868973466;0,0;0,0;0,001131951346905806;0,001885282753997459;0,0;0,998749181143105;-0,00887794359519909;0,00887794359519909;1,0;1,0;1,0;0,14387636152449276;0,0
2019-05-10;-0,0010038156276994;-0,0010038156276994;0,0;0,0;0,0011069266497677997;0,001829900965983886;0,0;0,997747124131309;-0,009872348221423067;0,009872348221423067;1,0;1,0;1,0;0,14539581056692533;0,0
2019-05-13;0,0004083727324501774;0,0004083727324501774;0,0;0,0;0,0011069266497677997;0,001829900965983886;0,0;0,9981546600583011;-0,009467924514605092;0,009467924514605092;1,0;1,0;1,0;0,14326666993648404;0,0
2019-05-14;-0,0001185684580634096;-0,0001185684580634096;0,0;0,0;0,0011069266497677997;0,001829900965983886;0,0;0,9980363174153402;-0,009585363413045637;0,009585363413045637;1,0;1,0;1,0;0,1536481153742121;0,0
2019-05-15;-0,0001348531343972962;-0,0001348531343972962;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;0,9979017381641153;-0,009718914926019815;0,009718914926019815;1,0;1,0;1,0;0,1494403812459052;0,0
2019-05-16;0,00014260759501024997;0,00014260759501024997;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;0,9980440566786607;-0,00957768325197804;0,00957768325197804;1,0;1,0;1,0;0,14947312885314498;0,0
2019-05-17;0,002846934410631825;0,002846934410631825;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;1,000889471079182;-0,006753998361702819;0,006753998361702819;1,0;1,0;1,0;0,15596446288866145;0,0
2019-05-20;-0,0006946704348737727;-0,0006946704348737727;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;1,0001944241972573;-0,007443737395203189;0,007443737395203189;1,0;1,0;1,0;0,15574236214524853;0,0
2019-05-21;0,0008395385462920499;0,0008395385462920499;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;1,0010344785498213;-0,006610098266255864;0,006610098266255864;1,0;1,0;1,0;0,16566962117623432;0,0
2019-05-23;-9,132234088110906e-05;-9,132234088110906e-05;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;1,0009430659120089;-0,006700812815294436;0,006700812815294436;1,0;1,0;1,0;0,16669413635748767;0,0
2019-05-24;-0,000906978129821477;-0,000906978129821477;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;1,0000356440101446;-0,0076013050293387745;0,0076013050293387745;1,0;1,0;1,0;0,17345662590295585;0,0
2019-05-27;0,000425728210635175;0,000425728210635175;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;1,0004614780337873;-0,007178722962521117;0,007178722962521117;1,0;1,0;1,0;0,17075174143207092;0,0
2019-05-28;-0,0007863221354731339;-0,0007863221354731339;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;0,9996751022407856;-0,007959093457718646;0,007959093457718646;1,0;1,0;1,0;0,17571496631618047;0,0
2019-05-29;-0,0006575530880994;-0,0006575530880994;0,0;0,0;0,0010896266169005935;0,001819104048465262;0,0;0,9990179788606421;-0,008611198598965449;0,008611198598965449;1,0;1,0;1,0;0,18740444518007812;0,0
2019-05-30;-0,0014672513311955499;-0,0014672513311955499;0,0;0,0;0,0011069266497677997;0,001847564546613315;1,0;0,997553243231698;-0,010064748515258657;0,010064748515258657;1,0;1,0;1,0;0,17768646081674014;0,0
2019-05-31;-0,002806500251488325;-0,002806500251488325;0,0;0,0;0,001131951346905806;0,001977392603673301;1,0;0,9947575347170399;-0,012839107107457972;0,012839107107457972;1,0;1,0;1,0;0,1994357282910771;0,0
2019-06-03;-0,00020339146977479998;-0,00020339146977479998;0,0;0,0;0,001131951346905806;0,001977392603673301;0,0;0,9945552300941989;-0,013039866795271552;0,013039866795271552;1,0;1,0;1,0;0,17966494454156226;0,0
2019-06-04;-0,00025085626438999995;-0,00025085626438999995;0,0;0,0;0,001131951346905806;0,001977392603673301;0,0;0,9943057709749474;-0,01328742087584506;0,01328742087584506;1,0;1,0;1,0;0,1766890874086053;0,0
2019-06-05;0,000386593663533725;0,000386593663533725;0,0;0,0;0,001131951346905806;0,001977392603673301;0,0;0,994690237597013;-0,012905890301127064;0,012905890301127064;1,0;1,0;1,0;0,18510045896223962;0,0
2019-06-06;-0,0005206206300303;-0,0005206206300303;0,0;0,0;0,001131951346905806;0,001977392603673301;0,0;0,9941725161187652;-0,013419658107753552;0,013419658107753552;1,0;1,0;1,0;0,2008273087950959;0,0
2019-06-07;0,0014458846783345987;0,0014458846783345987;0,0;0,0;0,001131951346905806;0,001977392603673301;0,0;0,9956110146283118;-0,011992144946455886;0,011992144946455886;1,0;1,0;1,0;0,23327769715316238;0,0
2019-06-10;-3,6006069233625e-05;-3,6006069233625e-05;0,0;0,0;0,001131951346905806;0,001977392603673301;0,0;0,9955751672345551;-0,01202771858525102;0,01202771858525102;1,0;1,0;1,0;0,23248674136872513;0,0
2019-06-11;-0,00011190316232077499;-0,00011190316232077499;0,0;0,0;0,001131951346905806;0,001977392603673301;0,0;0,9954637654582352;-0,012138269622205971;0,012138269622205971;1,0;1,0;1,0;0,2314582907746742;0,0
2019-06-12;0,000611230783899125;0,000611230783899125;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9960724095479923;-0,011534273550671593;0,011534273550671593;1,0;1,0;1,0;0,23446330322664544;0,0
2019-06-13;0,00011965752997907501;0,00011965752997907501;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9961916042433282;-0,011415989106704697;0,011415989106704697;1,0;1,0;1,0;0,24228359833850652;0,0
2019-06-14;0,002211522333686725;0,002211522333686725;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9983971421239747;-0,009227294206106013;0,009227294206106013;1,0;1,0;1,0;0,259034107956352;0,0
2019-06-17;-9,824519565364666e-05;-9,824519565364666e-05;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9982990592195726;-0,009324628083063844;0,009324628083063844;1,0;1,0;1,0;0,25547790368390394;0,0
2019-06-18;-5,645573453967492e-05;-5,645573453967492e-05;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9982427011037784;-0,009380555810140528;0,009380555810140528;1,0;1,0;1,0;0,2487645173524259;0,0
2019-06-19;7,894906058987489e-05;7,894906058987489e-05;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9983215145383537;-0,009302344248295574;0,009302344248295574;1,0;1,0;1,0;0,24393365775527695;0,0
2019-06-20;-0,000590936071634052;-0,000590936071634052;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9977317446196466;-0,009887610284724886;0,009887610284724886;1,0;1,0;1,0;0,23412125836392528;0,0
2019-06-21;-0,00013756759964454288;-0,00013756759964454288;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9975944984989763;-0,010023808301124442;0,010023808301124442;1,0;1,0;1,0;0,23935223525714733;0,0
2019-06-24;0,00019780735510065001;0,00019780735510065001;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9977918495462882;-0,009827964359984454;0,009827964359984454;1,0;1,0;1,0;0,22817451449754092;0,0
2019-06-25;8,61008126369409e-05;8,61008126369409e-05;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9978777639339729;-0,009742706072714227;0,009742706072714227;1,0;1,0;1,0;0,24967623233981875;0,0
2019-06-26;5,197278140244311e-05;5,197278140244311e-05;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9979296277646063;-0,009691238309394959;0,009691238309394959;1,0;1,0;1,0;0,23357857451808783;0,0
2019-06-27;0,0013963140221421953;0,0013963140221421953;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9993240241780437;-0,00830749045075061;0,00830749045075061;1,0;1,0;1,0;0,24286962581599444;0,0
2019-06-28;-0,0001709340779771;-0,0001709340779771;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9991532202458926;-0,00847699000846924;0,00847699000846924;1,0;1,0;1,0;0,23628558839878078;0,0
2019-07-01;5,8461979796667866e-05;5,8461979796667866e-05;0,0;0,0;0,0011069266497677997;0,0019198063415884188;0,0;0,9992116344287562;-0,008419021915842942;0,008419021915842942;1,0;1,0;1,0;0,23539222855485079;0,0
2019-07-02;-0,002413735217363659;-0,002413735217363659;0,0;0,0;0,001131951346905806;0,0020194217037157384;1,0;0,9968027105389065;-0,010809549632419254;0,010809549632419254;1,0;1,0;1,0;0,26283113904742655;0,0
2019-07-03;0,000321443387816725;0,000321443387816725;0,0;0,0;0,001131951346905806;0,0020194217037157384;0,0;0,9971231776824298;-0,010491529792908145;0,010491529792908145;1,0;1,0;1,0;0,2622551123043983;0,0
2019-07-04;-0,0013155175323172;-0,0013155175323172;0,0;0,0;0,0011729765049269968;0,002032299664908321;1,0;0,9958123070859827;-0,011792389694234118;0,011792389694234118;1,0;1,0;1,0;0,2769325531321314;0,0
2019-07-05;0,0007756752932459463;0,0007756752932459463;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9965850337430437;-0,011025564100936894;0,011025564100936894;1,0;1,0;1,0;0,27157596453848926;0,0
2019-07-08;0,0003076254347582344;0,0003076254347582344;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9968916558072773;-0,010721283610319156;0,010721283610319156;1,0;1,0;1,0;0,27284217448368814;0,0
2019-07-09;-0,00024059080093070002;-0,00024059080093070002;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9966518416950569;-0,010959266339663414;0,010959266339663414;1,0;1,0;1,0;0,27792434206124117;0,0
2019-07-10;-0,0009163746216483249;-0,0009163746216483249;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9957389535783424;-0,01186518302484162;0,01186518302484162;1,0;1,0;1,0;0,2952555920147785;0,0
2019-07-11;1,3729214994097981e-05;1,3729214994097981e-05;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9957526243863586;-0,011851616616368374;0,011851616616368374;1,0;1,0;1,0;0,28535379024482627;0,0
2019-07-12;0,000232670534172925;0,000232670534172925;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9959843336362908;-0,011621676855098202;0,011621676855098202;1,0;1,0;1,0;0,2927566980326937;0,0
2019-07-15;0,000392921915107875;0,000392921915107875;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9963757546019825;-0,011233245044829018;0,011233245044829018;1,0;1,0;1,0;0,29209088321300997;0,0
2019-07-16;2,4522794637449964e-05;2,4522794637449964e-05;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9964001888195908;-0,011208997423444337;0,011208997423444337;1,0;1,0;1,0;0,28807175221498693;0,0
2019-07-17;0,00028815757966065003;0,00028815757966065003;0,0;0,0;0,0011729765049269968;0,002032299664908321;0,0;0,9966873504582888;-0,010924028745381238;0,010924028745381238;1,0;1,0;1,0;0,28843336938250236;0,0
2019-07-18;-0,0006235404416396995;-0,0006235404416396995;0,0;0,0;0,001131951346905806;0,0018748709371258902;0,0;0,9960660693046994;-0,011540565375575318;0,011540565375575318;1,0;1,0;1,0;0,2873986370771175;0,0
2019-07-19;-2,7864556844775002e-05;-2,7864556844775002e-05;0,0;0,0;0,001131951346905806;0,0018748709371258902;0,0;0,9960383147517761;-0,011568107975947232;0,011568107975947232;1,0;1,0;1,0;0,2871011920366992;0,0
2019-07-22;0,0003108722862412613;0,0003108722862412613;0,0;0,0;0,001131951346905806;0,0018748709371258902;0,0;0,996348003594212;-0,01126078412712117;0,01126078412712117;1,0;1,0;1,0;0,2915551436528038;0,0
